"Sottogruppo","Variabile","Gruppo_var","N_validi","N_mancanti","Media","DS","Min","Q1","Mediana","Q3","Max","IQR","Asimmetria","Curtosi"
"altra_diag_x_no_lgbtq","prior_salute_emato","prior_salute",37,1,5.784,3.4,0,5,5,10,10,5,-0.225,-1.026
"altra_diag_x_no_lgbtq","prior_salute_vista_udito","prior_salute",37,1,6.432,2.996,0,5,6,10,10,5,-0.375,-0.64
"altra_diag_x_no_lgbtq","prior_salute_urinari","prior_salute",37,1,5.649,3.12,0,5,5,8,10,3,-0.269,-0.693
"altra_diag_x_no_lgbtq","prior_salute_infettive","prior_salute",37,1,6.486,3.15,0,5,7,9,10,4,-0.679,-0.407
"altra_diag_x_no_lgbtq","prior_salute_invec","prior_salute",37,1,6.378,3.269,0,5,7,10,10,5,-0.584,-0.641
"altra_diag_x_no_lgbtq","prior_salute_urgenza","prior_salute",38,0,8.237,2.41,2,6,10,10,10,4,-0.987,-0.354
"altra_diag_x_no_lgbtq","prior_salute_fisio","prior_salute",38,0,6.763,2.676,0,5,7,9,10,4,-0.601,-0.038
"no_diag_x_lgbtq","prior_ric_cause","prior_ric",78,0,7.397,2.146,0,7,7,9,10,2,-1.183,2.253
"no_diag_x_lgbtq","prior_ric_diagnosi","prior_ric",76,2,7.605,2.085,0,7,8,10,10,3,-1.082,1.907
"no_diag_x_lgbtq","prior_ric_prevenzione","prior_ric",76,2,8.539,1.996,0,8,9,10,10,2,-2.427,7.244
"no_diag_x_lgbtq","prior_ric_psicosoc","prior_ric",78,0,8.949,1.844,0,8,10,10,10,2,-3.202,12.258
"no_diag_x_lgbtq","prior_ric_farmaci","prior_ric",77,1,7.065,2.226,0,6,7,8,10,2,-0.759,1.001
"no_diag_x_lgbtq","prior_ric_prognosi","prior_ric",77,1,7.26,1.902,0,6,7,8,10,2,-1.359,3.633
"no_diag_x_lgbtq","prior_ric_accesso","prior_ric",77,1,9.247,1.8,0,9,10,10,10,1,-3.846,16.186
"no_diag_x_lgbtq","prior_ric_relazioni","prior_ric",78,0,8.885,1.477,0,8,9,10,10,2,-2.94,14.72
"no_diag_x_lgbtq","prior_ric_indipendenza","prior_ric",78,0,8.577,1.755,0,8,9,10,10,2,-1.98,6.031
"no_diag_x_lgbtq","prior_aut_sal_ment","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_comunicaz","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_sociale","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_ansia","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_formaz","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_famiglia","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_diagnosi","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_lavoro","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_sensorialita","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_aut_servizi","prior_aut",0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_lgbtq","prior_salute_mentale","prior_salute",78,0,9.141,1.297,4,8,10,10,10,2,-1.667,2.792
"no_diag_x_lgbtq","prior_salute_igiene","prior_salute",77,1,6.377,2.705,0,5,6,9,10,4,-0.597,-0.061
"no_diag_x_lgbtq","prior_salute_dentale","prior_salute",77,1,7.143,2.246,1,6,7,9,10,3,-0.453,-0.564
"no_diag_x_lgbtq","prior_salute_sessuale","prior_salute",78,0,7.256,2.53,0,6,8,9,10,3,-0.983,0.616
"no_diag_x_lgbtq","prior_salute_sonno","prior_salute",76,2,7.408,2.395,1,6,8,9,10,3,-0.981,0.386
"no_diag_x_lgbtq","prior_salute_nutrizione","prior_salute",77,1,7.87,2.424,0,7,8,10,10,3,-1.509,2.007
"no_diag_x_lgbtq","prior_salute_oncologia","prior_salute",75,3,7.187,2.392,1,5,8,9.5,10,4.5,-0.419,-0.764
"no_diag_x_lgbtq","prior_salute_dolore","prior_salute",75,3,7.013,2.576,0,5,8,9,10,4,-0.827,0.142
"no_diag_x_lgbtq","prior_salute_gastro","prior_salute",75,3,6.653,2.565,0,5,7,8.5,10,3.5,-0.64,0.071
"no_diag_x_lgbtq","prior_salute_autoimmune","prior_salute",76,2,6.776,2.425,0,5,7,9,10,4,-0.499,-0.322
"no_diag_x_lgbtq","prior_salute_dermato","prior_salute",77,1,7.13,2.048,1,6,7,8,10,2,-0.667,0.345
"no_diag_x_lgbtq","prior_salute_endo","prior_salute",75,3,7.053,2.41,0,5,7,9,10,4,-0.518,-0.434
"no_diag_x_lgbtq","prior_salute_mobilita","prior_salute",78,0,7.795,2.182,0,7,8,10,10,3,-1.237,1.767
"no_diag_x_lgbtq","prior_salute_neuro","prior_salute",75,3,6.413,2.81,0,5,7,8,10,3,-0.495,-0.487
"no_diag_x_lgbtq","prior_salute_respir","prior_salute",76,2,6.145,2.851,0,4.75,6,9,10,4.25,-0.335,-0.897
"no_diag_x_lgbtq","prior_salute_cardio","prior_salute",76,2,6.316,2.604,0,5,6,8,10,3,-0.213,-0.816
"no_diag_x_lgbtq","prior_salute_emato","prior_salute",75,3,5.92,2.76,0,5,5,8,10,3,-0.2,-0.71
"no_diag_x_lgbtq","prior_salute_vista_udito","prior_salute",76,2,7.579,2.125,1,6,8,9,10,3,-0.849,0.326
"no_diag_x_lgbtq","prior_salute_urinari","prior_salute",75,3,5.36,2.654,0,4,5,7.5,10,3.5,-0.187,-0.542
"no_diag_x_lgbtq","prior_salute_infettive","prior_salute",75,3,6.08,2.954,0,5,6,9,10,4,-0.383,-0.782
"no_diag_x_lgbtq","prior_salute_invec","prior_salute",76,2,6.513,2.62,0,5,7,9,10,4,-0.583,-0.3
"no_diag_x_lgbtq","prior_salute_urgenza","prior_salute",75,3,8.373,2.104,1,7,9,10,10,3,-1.404,1.629
"no_diag_x_lgbtq","prior_salute_fisio","prior_salute",75,3,7.48,2.304,0,6,8,10,10,4,-0.759,0.161
"no_diag_x_no_lgbtq","prior_ric_cause","prior_ric",213,4,7.761,1.864,0,7,8,9,10,2,-1.006,1.629
"no_diag_x_no_lgbtq","prior_ric_diagnosi","prior_ric",214,3,7.575,1.946,0,6.25,8,9,10,2.75,-1.066,2.141
"no_diag_x_no_lgbtq","prior_ric_prevenzione","prior_ric",215,2,8.721,1.747,0,8,9,10,10,2,-2.203,7.247
"no_diag_x_no_lgbtq","prior_ric_psicosoc","prior_ric",215,2,8.986,1.483,0,8,10,10,10,2,-2.352,8.232
"no_diag_x_no_lgbtq","prior_ric_farmaci","prior_ric",215,2,6.828,2.195,0,5,7,8,10,3,-0.838,0.771
"no_diag_x_no_lgbtq","prior_ric_prognosi","prior_ric",213,4,7.869,1.854,0,7,8,10,10,3,-1.126,2.446
"no_diag_x_no_lgbtq","prior_ric_accesso","prior_ric",214,3,9.224,1.484,0,9,10,10,10,1,-3.135,12.874
"no_diag_x_no_lgbtq","prior_ric_relazioni","prior_ric",214,3,8.85,1.484,0,8,9,10,10,2,-1.875,5.518
"no_diag_x_no_lgbtq","prior_ric_indipendenza","prior_ric",213,4,8.54,1.618,0,8,9,10,10,2,-1.783,5.836
"no_diag_x_no_lgbtq","prior_aut_sal_ment","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_comunicaz","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_sociale","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_ansia","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_formaz","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_famiglia","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_diagnosi","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_lavoro","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_sensorialita","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_aut_servizi","prior_aut",0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"no_diag_x_no_lgbtq","prior_salute_mentale","prior_salute",214,3,8.374,2.178,0,8,9,10,10,2,-1.734,3.063
"no_diag_x_no_lgbtq","prior_salute_igiene","prior_salute",214,3,6.449,2.789,0,5,7,9,10,4,-0.656,-0.264
"no_diag_x_no_lgbtq","prior_salute_dentale","prior_salute",213,4,6.803,2.564,0,5,7,9,10,4,-0.696,-0.109
"no_diag_x_no_lgbtq","prior_salute_sessuale","prior_salute",213,4,7.263,2.396,0,6,8,9,10,3,-1.091,0.986
"no_diag_x_no_lgbtq","prior_salute_sonno","prior_salute",212,5,7.307,2.268,0,6,8,9,10,3,-1.055,1.15
"no_diag_x_no_lgbtq","prior_salute_nutrizione","prior_salute",213,4,7.948,2.161,0,7,8,10,10,3,-1.341,1.781
"no_diag_x_no_lgbtq","prior_salute_oncologia","prior_salute",212,5,7.726,2.53,0,6,8,10,10,4,-1.182,0.73
"no_diag_x_no_lgbtq","prior_salute_dolore","prior_salute",212,5,6.745,2.591,0,5,7,9,10,4,-0.743,-0.099
"no_diag_x_no_lgbtq","prior_salute_gastro","prior_salute",213,4,6.775,2.543,0,5,7,9,10,4,-0.731,0.062
"no_diag_x_no_lgbtq","prior_salute_autoimmune","prior_salute",212,5,6.58,2.81,0,5,7,9,10,4,-0.756,-0.229
"no_diag_x_no_lgbtq","prior_salute_dermato","prior_salute",213,4,6.7,2.505,0,5,7,8,10,3,-0.649,-0.214
"no_diag_x_no_lgbtq","prior_salute_endo","prior_salute",212,5,6.892,2.683,0,5,7,9,10,4,-0.867,0.143
"no_diag_x_no_lgbtq","prior_salute_mobilita","prior_salute",212,5,8.009,1.925,0,7,8,10,10,3,-1.1,1.395
"no_diag_x_no_lgbtq","prior_salute_neuro","prior_salute",212,5,6.684,2.795,0,5,7,9,10,4,-0.784,-0.148
"no_diag_x_no_lgbtq","prior_salute_respir","prior_salute",212,5,6.425,2.767,0,5,7,9,10,4,-0.656,-0.437
"no_diag_x_no_lgbtq","prior_salute_cardio","prior_salute",213,4,6.765,2.619,0,5,7,9,10,4,-0.802,-0.067
"no_diag_x_no_lgbtq","prior_salute_emato","prior_salute",213,4,6.235,2.687,0,5,7,8,10,3,-0.614,-0.252
"no_diag_x_no_lgbtq","prior_salute_vista_udito","prior_salute",213,4,7.192,2.22,0,6,8,9,10,3,-0.86,0.763
"no_diag_x_no_lgbtq","prior_salute_urinari","prior_salute",212,5,6.061,2.674,0,5,6,8,10,3,-0.436,-0.474
"no_diag_x_no_lgbtq","prior_salute_infettive","prior_salute",213,4,6.61,2.694,0,5,7,9,10,4,-0.724,-0.135
"no_diag_x_no_lgbtq","prior_salute_invec","prior_salute",214,3,6.472,2.639,0,5,7,8,10,3,-0.681,-0.181
"no_diag_x_no_lgbtq","prior_salute_urgenza","prior_salute",215,2,7.916,2.343,0,7,8,10,10,3,-1.313,1.463
"no_diag_x_no_lgbtq","prior_salute_fisio","prior_salute",212,5,7.104,2.406,0,6,7,9,10,3,-0.945,0.605
